price_time,open_price,high_price,low_price,close_price,price_change,return_pct,volatility,direction,pnl_usd
"2003-08-08 02:00:00",1.13650,1.13740,1.13610,1.13660,0.00010,0.008798944,0.00130,BUY,10.00000
"2003-08-08 03:00:00",1.13650,1.13710,1.13550,1.13590,-0.00060,-0.052793665,0.00160,SELL,60.00000
"2003-08-08 04:00:00",1.13600,1.13650,1.13520,1.13570,-0.00030,-0.026408451,0.00130,SELL,30.00000
"2003-08-08 05:00:00",1.13570,1.13670,1.13530,1.13630,0.00060,0.052830853,0.00140,BUY,60.00000
"2003-08-08 06:00:00",1.13630,1.13650,1.13540,1.13610,-0.00020,-0.017600986,0.00110,SELL,20.00000
"2003-08-08 07:00:00",1.13600,1.13710,1.13560,1.13670,0.00070,0.061619718,0.00150,BUY,70.00000
"2003-08-08 08:00:00",1.13690,1.13820,1.13620,1.13760,0.00070,0.061570939,0.00200,BUY,70.00000
"2003-08-08 09:00:00",1.13760,1.13820,1.13330,1.13400,-0.00360,-0.316455696,0.00490,SELL,360.00000
"2003-08-08 10:00:00",1.13410,1.13490,1.13280,1.13290,-0.00120,-0.105810775,0.00210,SELL,120.00000
"2003-08-08 11:00:00",1.13310,1.13470,1.13290,1.13380,0.00070,0.061777425,0.00180,BUY,70.00000
"2003-08-08 12:00:00",1.13390,1.13600,1.13350,1.13450,0.00060,0.052914719,0.00250,BUY,60.00000
"2003-08-08 13:00:00",1.13480,1.13490,1.13250,1.13340,-0.00140,-0.123369757,0.00240,SELL,140.00000
"2003-08-08 14:00:00",1.13320,1.13380,1.13050,1.13150,-0.00170,-0.150017649,0.00330,SELL,170.00000
"2003-08-08 15:00:00",1.13160,1.13480,1.13140,1.13460,0.00300,0.265111347,0.00340,BUY,300.00000
"2003-08-08 16:00:00",1.13430,1.13500,1.13200,1.13260,-0.00170,-0.149872168,0.00300,SELL,170.00000
"2003-08-08 17:00:00",1.13270,1.13430,1.13130,1.13190,-0.00080,-0.070627704,0.00300,SELL,80.00000
"2003-08-08 18:00:00",1.13220,1.13340,1.12860,1.13050,-0.00170,-0.150150150,0.00480,SELL,170.00000
"2003-08-08 19:00:00",1.13050,1.13170,1.12970,1.13050,0.00000,0.000000000,0.00200,SELL,0.00000
"2003-08-08 20:00:00",1.13090,1.13110,1.12890,1.12940,-0.00150,-0.132637722,0.00220,SELL,150.00000
"2003-08-08 21:00:00",1.12950,1.13080,1.12930,1.13050,0.00100,0.088534750,0.00150,BUY,100.00000
"2003-08-08 22:00:00",1.13060,1.13140,1.12990,1.13090,0.00030,0.026534583,0.00150,BUY,30.00000
"2003-08-08 23:00:00",1.13090,1.13120,1.13040,1.13070,-0.00020,-0.017685030,0.00080,SELL,20.00000
"2003-08-11 00:00:00",1.13060,1.13070,1.12970,1.12970,-0.00090,-0.079603750,0.00100,SELL,90.00000
"2003-08-11 01:00:00",1.12970,1.13050,1.12930,1.12940,-0.00030,-0.026555723,0.00120,SELL,30.00000
"2003-08-11 02:00:00",1.12950,1.12960,1.12810,1.12840,-0.00110,-0.097388225,0.00150,SELL,110.00000
"2003-08-11 03:00:00",1.12830,1.12920,1.12770,1.12820,-0.00010,-0.008862891,0.00150,SELL,10.00000
"2003-08-11 04:00:00",1.12840,1.12860,1.12660,1.12740,-0.00100,-0.088621056,0.00200,SELL,100.00000
"2003-08-11 05:00:00",1.12730,1.12800,1.12720,1.12750,0.00020,0.017741506,0.00080,BUY,20.00000
"2003-08-11 06:00:00",1.12750,1.12910,1.12740,1.12860,0.00110,0.097560976,0.00170,BUY,110.00000
"2003-08-11 07:00:00",1.12850,1.12910,1.12770,1.12870,0.00020,0.017722641,0.00140,BUY,20.00000
"2003-08-11 08:00:00",1.12880,1.12930,1.12700,1.12800,-0.00080,-0.070871722,0.00230,SELL,80.00000
"2003-08-11 09:00:00",1.12800,1.12940,1.12660,1.12790,-0.00010,-0.008865248,0.00280,SELL,10.00000
"2003-08-11 10:00:00",1.12800,1.12880,1.12680,1.12770,-0.00030,-0.026595745,0.00200,SELL,30.00000
"2003-08-11 11:00:00",1.12760,1.12860,1.12700,1.12770,0.00010,0.008868393,0.00160,BUY,10.00000
"2003-08-11 12:00:00",1.12760,1.12850,1.12640,1.12710,-0.00050,-0.044341965,0.00210,SELL,50.00000
"2003-08-11 13:00:00",1.12720,1.12870,1.12650,1.12760,0.00040,0.035486160,0.00220,BUY,40.00000
"2003-08-11 14:00:00",1.12770,1.13210,1.12740,1.13180,0.00410,0.363571872,0.00470,BUY,410.00000
"2003-08-11 15:00:00",1.13170,1.13420,1.13150,1.13300,0.00130,0.114871432,0.00270,BUY,130.00000
"2003-08-11 16:00:00",1.13290,1.13370,1.13140,1.13230,-0.00060,-0.052961426,0.00230,SELL,60.00000
"2003-08-11 17:00:00",1.13210,1.13540,1.13130,1.13480,0.00270,0.238494833,0.00410,BUY,270.00000
"2003-08-11 18:00:00",1.13470,1.13740,1.13460,1.13690,0.00220,0.193883846,0.00280,BUY,220.00000
"2003-08-11 19:00:00",1.13730,1.13830,1.13590,1.13670,-0.00060,-0.052756529,0.00240,SELL,60.00000
"2003-08-11 20:00:00",1.13660,1.13720,1.13540,1.13630,-0.00030,-0.026394510,0.00180,SELL,30.00000
"2003-08-11 21:00:00",1.13620,1.13660,1.13460,1.13620,0.00000,0.000000000,0.00200,SELL,0.00000
"2003-08-11 22:00:00",1.13600,1.13680,1.13530,1.13600,0.00000,0.000000000,0.00150,SELL,0.00000
"2003-08-11 23:00:00",1.13600,1.13680,1.13520,1.13620,0.00020,0.017605634,0.00160,BUY,20.00000
"2003-08-12 00:00:00",1.13620,1.13660,1.13530,1.13600,-0.00020,-0.017602535,0.00130,SELL,20.00000
"2003-08-12 01:00:00",1.13600,1.13650,1.13540,1.13590,-0.00010,-0.008802817,0.00110,SELL,10.00000
"2003-08-12 02:00:00",1.13580,1.13650,1.13520,1.13540,-0.00040,-0.035217468,0.00130,SELL,40.00000
"2003-08-12 03:00:00",1.13540,1.13670,1.13530,1.13580,0.00040,0.035229875,0.00140,BUY,40.00000
"2003-08-12 04:00:00",1.13570,1.13620,1.13520,1.13570,0.00000,0.000000000,0.00100,SELL,0.00000
"2003-08-12 05:00:00",1.13570,1.13640,1.13540,1.13570,0.00000,0.000000000,0.00100,SELL,0.00000
"2003-08-12 06:00:00",1.13580,1.13610,1.13530,1.13590,0.00010,0.008804367,0.00080,BUY,10.00000
"2003-08-12 07:00:00",1.13590,1.13700,1.13520,1.13650,0.00060,0.052821551,0.00180,BUY,60.00000
"2003-08-12 08:00:00",1.13650,1.13700,1.13580,1.13620,-0.00030,-0.026396832,0.00120,SELL,30.00000
"2003-08-12 09:00:00",1.13620,1.13770,1.13520,1.13630,0.00010,0.008801267,0.00250,BUY,10.00000
"2003-08-12 10:00:00",1.13630,1.13730,1.13470,1.13560,-0.00070,-0.061603450,0.00260,SELL,70.00000
"2003-08-12 11:00:00",1.13560,1.13580,1.13250,1.13270,-0.00290,-0.255371610,0.00330,SELL,290.00000
"2003-08-12 12:00:00",1.13270,1.13390,1.13150,1.13260,-0.00010,-0.008828463,0.00240,SELL,10.00000
"2003-08-12 13:00:00",1.13250,1.13280,1.13080,1.13120,-0.00130,-0.114790287,0.00200,SELL,130.00000
"2003-08-12 14:00:00",1.13130,1.13190,1.12830,1.12910,-0.00220,-0.194466543,0.00360,SELL,220.00000
"2003-08-12 15:00:00",1.12910,1.13070,1.12870,1.12990,0.00080,0.070852892,0.00200,BUY,80.00000
"2003-08-12 16:00:00",1.12980,1.13040,1.12820,1.12940,-0.00040,-0.035404496,0.00220,SELL,40.00000
"2003-08-12 17:00:00",1.12940,1.13220,1.12930,1.13090,0.00150,0.132813883,0.00290,BUY,150.00000
"2003-08-12 18:00:00",1.13070,1.13220,1.12990,1.13030,-0.00040,-0.035376316,0.00230,SELL,40.00000
"2003-08-12 19:00:00",1.13030,1.13170,1.13020,1.13090,0.00060,0.053083252,0.00150,BUY,60.00000
"2003-08-12 20:00:00",1.13060,1.13300,1.13030,1.13100,0.00040,0.035379445,0.00270,BUY,40.00000
"2003-08-12 21:00:00",1.13100,1.13170,1.12860,1.12880,-0.00220,-0.194518126,0.00310,SELL,220.00000
"2003-08-12 22:00:00",1.12870,1.12910,1.12760,1.12840,-0.00030,-0.026579250,0.00150,SELL,30.00000
"2003-08-12 23:00:00",1.12830,1.12880,1.12730,1.12780,-0.00050,-0.044314455,0.00150,SELL,50.00000
"2003-08-13 00:00:00",1.12790,1.12800,1.12710,1.12730,-0.00060,-0.053196205,0.00090,SELL,60.00000
"2003-08-13 01:00:00",1.12720,1.12790,1.12690,1.12750,0.00030,0.026614620,0.00100,BUY,30.00000
"2003-08-13 02:00:00",1.12760,1.12850,1.12630,1.12670,-0.00090,-0.079815537,0.00220,SELL,90.00000
"2003-08-13 03:00:00",1.12650,1.12720,1.12520,1.12630,-0.00020,-0.017754106,0.00200,SELL,20.00000
"2003-08-13 04:00:00",1.12620,1.12770,1.12600,1.12720,0.00100,0.088794175,0.00170,BUY,100.00000
"2003-08-13 05:00:00",1.12720,1.12750,1.12550,1.12550,-0.00170,-0.150816182,0.00200,SELL,170.00000
"2003-08-13 06:00:00",1.12590,1.12720,1.12570,1.12630,0.00040,0.035527134,0.00150,BUY,40.00000
"2003-08-13 07:00:00",1.12640,1.12700,1.12410,1.12490,-0.00150,-0.133167614,0.00290,SELL,150.00000
"2003-08-13 08:00:00",1.12500,1.12610,1.12250,1.12280,-0.00220,-0.195555556,0.00360,SELL,220.00000
"2003-08-13 09:00:00",1.12260,1.12460,1.12180,1.12430,0.00170,0.151434171,0.00280,BUY,170.00000
"2003-08-13 10:00:00",1.12420,1.12550,1.12370,1.12520,0.00100,0.088952144,0.00180,BUY,100.00000
"2003-08-13 11:00:00",1.12510,1.12550,1.12390,1.12490,-0.00020,-0.017776198,0.00160,SELL,20.00000
"2003-08-13 12:00:00",1.12510,1.12760,1.12440,1.12660,0.00150,0.133321483,0.00320,BUY,150.00000
"2003-08-13 13:00:00",1.12630,1.12880,1.12600,1.12840,0.00210,0.186451212,0.00280,BUY,210.00000
"2003-08-13 14:00:00",1.12840,1.12930,1.12430,1.12550,-0.00290,-0.257001063,0.00500,SELL,290.00000
"2003-08-13 15:00:00",1.12550,1.12820,1.12510,1.12770,0.00220,0.195468681,0.00310,BUY,220.00000
"2003-08-13 16:00:00",1.12770,1.13020,1.12700,1.12980,0.00210,0.186219739,0.00320,BUY,210.00000
"2003-08-13 17:00:00",1.12990,1.13190,1.12900,1.13150,0.00160,0.141605452,0.00290,BUY,160.00000
"2003-08-13 18:00:00",1.13150,1.13340,1.13100,1.13170,0.00020,0.017675652,0.00240,BUY,20.00000
"2003-08-13 19:00:00",1.13120,1.13220,1.13070,1.13200,0.00080,0.070721358,0.00150,BUY,80.00000
"2003-08-13 20:00:00",1.13190,1.13240,1.13050,1.13120,-0.00070,-0.061842919,0.00190,SELL,70.00000
"2003-08-13 21:00:00",1.13120,1.13230,1.13090,1.13180,0.00060,0.053041018,0.00140,BUY,60.00000
"2003-08-13 22:00:00",1.13180,1.13270,1.13150,1.13240,0.00060,0.053012900,0.00120,BUY,60.00000
"2003-08-13 23:00:00",1.13230,1.13280,1.13160,1.13170,-0.00060,-0.052989490,0.00120,SELL,60.00000
"2003-08-14 00:00:00",1.13170,1.13220,1.13090,1.13150,-0.00020,-0.017672528,0.00130,SELL,20.00000
"2003-08-14 01:00:00",1.13150,1.13190,1.13090,1.13140,-0.00010,-0.008837826,0.00100,SELL,10.00000
"2003-08-14 02:00:00",1.13150,1.13420,1.13090,1.13290,0.00140,0.123729563,0.00330,BUY,140.00000
"2003-08-14 03:00:00",1.13290,1.13330,1.13210,1.13290,0.00000,0.000000000,0.00120,SELL,0.00000
"2003-08-14 04:00:00",1.13280,1.13310,1.13210,1.13270,-0.00010,-0.008827684,0.00100,SELL,10.00000
"2003-08-14 05:00:00",1.13270,1.13290,1.13200,1.13240,-0.00030,-0.026485389,0.00090,SELL,30.00000
"2003-08-14 06:00:00",1.13230,1.13350,1.13190,1.13260,0.00030,0.026494745,0.00160,BUY,30.00000
"2003-08-14 07:00:00",1.13270,1.13310,1.13160,1.13220,-0.00050,-0.044142315,0.00150,SELL,50.00000
"2003-08-14 08:00:00",1.13220,1.13280,1.13100,1.13260,0.00040,0.035329447,0.00180,BUY,40.00000
"2003-08-14 09:00:00",1.13260,1.13360,1.13150,1.13290,0.00030,0.026487727,0.00210,BUY,30.00000
"2003-08-14 10:00:00",1.13300,1.13370,1.13230,1.13270,-0.00030,-0.026478376,0.00140,SELL,30.00000
"2003-08-14 11:00:00",1.13280,1.13300,1.13080,1.13160,-0.00120,-0.105932203,0.00220,SELL,120.00000
"2003-08-14 12:00:00",1.13140,1.13220,1.12770,1.12830,-0.00310,-0.273996818,0.00450,SELL,310.00000
"2003-08-14 13:00:00",1.12830,1.12890,1.12740,1.12790,-0.00040,-0.035451564,0.00150,SELL,40.00000
"2003-08-14 14:00:00",1.12770,1.12850,1.12510,1.12640,-0.00130,-0.115278886,0.00340,SELL,130.00000
"2003-08-14 15:00:00",1.12640,1.12940,1.12560,1.12820,0.00180,0.159801136,0.00380,BUY,180.00000
"2003-08-14 16:00:00",1.12810,1.12980,1.12600,1.12640,-0.00170,-0.150695860,0.00380,SELL,170.00000
"2003-08-14 17:00:00",1.12630,1.12680,1.12360,1.12510,-0.00120,-0.106543550,0.00320,SELL,120.00000
"2003-08-14 18:00:00",1.12510,1.12530,1.12260,1.12350,-0.00160,-0.142209581,0.00270,SELL,160.00000
"2003-08-14 19:00:00",1.12360,1.12520,1.12300,1.12450,0.00090,0.080099680,0.00220,BUY,90.00000
"2003-08-14 20:00:00",1.12450,1.12580,1.12420,1.12490,0.00040,0.035571365,0.00160,BUY,40.00000
"2003-08-14 21:00:00",1.12480,1.12540,1.12400,1.12450,-0.00030,-0.026671408,0.00140,SELL,30.00000
"2003-08-14 22:00:00",1.12460,1.13170,1.12400,1.12640,0.00180,0.160056909,0.00770,BUY,180.00000
"2003-08-14 23:00:00",1.12660,1.12990,1.12550,1.12760,0.00100,0.088762649,0.00440,BUY,100.00000
"2003-08-15 00:00:00",1.12750,1.12790,1.12620,1.12720,-0.00030,-0.026607539,0.00170,SELL,30.00000
"2003-08-15 01:00:00",1.12720,1.12800,1.12600,1.12710,-0.00010,-0.008871540,0.00200,SELL,10.00000
"2003-08-15 02:00:00",1.12730,1.12780,1.12580,1.12670,-0.00060,-0.053224519,0.00200,SELL,60.00000
"2003-08-15 03:00:00",1.12660,1.12740,1.12520,1.12620,-0.00040,-0.035505059,0.00220,SELL,40.00000
"2003-08-15 04:00:00",1.12610,1.12700,1.12580,1.12630,0.00020,0.017760412,0.00120,BUY,20.00000
"2003-08-15 05:00:00",1.12650,1.12720,1.12590,1.12660,0.00010,0.008877053,0.00130,BUY,10.00000
"2003-08-15 06:00:00",1.12660,1.12720,1.12420,1.12490,-0.00170,-0.150896503,0.00300,SELL,170.00000
"2003-08-15 07:00:00",1.12470,1.12630,1.12450,1.12550,0.00080,0.071130079,0.00180,BUY,80.00000
"2003-08-15 08:00:00",1.12550,1.12720,1.12410,1.12640,0.00090,0.079964460,0.00310,BUY,90.00000
"2003-08-15 09:00:00",1.12660,1.12720,1.12540,1.12620,-0.00040,-0.035505059,0.00180,SELL,40.00000
"2003-08-15 10:00:00",1.12620,1.12700,1.12540,1.12630,0.00010,0.008879418,0.00160,BUY,10.00000
"2003-08-15 11:00:00",1.12630,1.12910,1.12590,1.12780,0.00150,0.133179437,0.00320,BUY,150.00000
"2003-08-15 12:00:00",1.12780,1.12860,1.12690,1.12690,-0.00090,-0.079801383,0.00170,SELL,90.00000
"2003-08-15 13:00:00",1.12700,1.12730,1.12510,1.12550,-0.00150,-0.133096717,0.00220,SELL,150.00000
"2003-08-15 14:00:00",1.12570,1.12720,1.12440,1.12590,0.00020,0.017766723,0.00280,BUY,20.00000
"2003-08-15 15:00:00",1.12590,1.12770,1.12510,1.12630,0.00040,0.035527134,0.00260,BUY,40.00000
"2003-08-15 16:00:00",1.12670,1.12730,1.12500,1.12610,-0.00060,-0.053252862,0.00230,SELL,60.00000
"2003-08-15 17:00:00",1.12600,1.12630,1.12440,1.12560,-0.00040,-0.035523979,0.00190,SELL,40.00000
"2003-08-15 18:00:00",1.12550,1.12640,1.12460,1.12550,0.00000,0.000000000,0.00180,SELL,0.00000
"2003-08-15 19:00:00",1.12560,1.12650,1.12500,1.12540,-0.00020,-0.017768301,0.00150,SELL,20.00000
"2003-08-15 20:00:00",1.12540,1.12620,1.12430,1.12540,0.00000,0.000000000,0.00190,SELL,0.00000
"2003-08-15 21:00:00",1.12550,1.12650,1.12500,1.12640,0.00090,0.079964460,0.00150,BUY,90.00000
"2003-08-15 22:00:00",1.12570,1.12690,1.12520,1.12670,0.00100,0.088833615,0.00170,BUY,100.00000
"2003-08-15 23:00:00",1.12670,1.12700,1.12560,1.12640,-0.00030,-0.026626431,0.00140,SELL,30.00000
"2003-08-18 00:00:00",1.12670,1.12700,1.12650,1.12670,0.00000,0.000000000,0.00050,SELL,0.00000
"2003-08-18 01:00:00",1.12660,1.12700,1.12590,1.12640,-0.00020,-0.017752530,0.00110,SELL,20.00000
"2003-08-18 02:00:00",1.12630,1.12720,1.12360,1.12450,-0.00180,-0.159815325,0.00360,SELL,180.00000
"2003-08-18 03:00:00",1.12470,1.12480,1.12260,1.12280,-0.00190,-0.168933938,0.00220,SELL,190.00000
"2003-08-18 04:00:00",1.12270,1.12400,1.12270,1.12310,0.00040,0.035628396,0.00130,BUY,40.00000
"2003-08-18 05:00:00",1.12320,1.12410,1.12290,1.12390,0.00070,0.062321937,0.00120,BUY,70.00000
"2003-08-18 06:00:00",1.12390,1.12460,1.12210,1.12280,-0.00110,-0.097873476,0.00250,SELL,110.00000
"2003-08-18 07:00:00",1.12280,1.12390,1.12260,1.12300,0.00020,0.017812611,0.00130,BUY,20.00000
"2003-08-18 08:00:00",1.12320,1.12380,1.12160,1.12330,0.00010,0.008903134,0.00220,BUY,10.00000
"2003-08-18 09:00:00",1.12330,1.12350,1.12190,1.12230,-0.00100,-0.089023413,0.00160,SELL,100.00000
"2003-08-18 10:00:00",1.12220,1.12400,1.12210,1.12280,0.00060,0.053466405,0.00190,BUY,60.00000
"2003-08-18 11:00:00",1.12260,1.12330,1.12200,1.12230,-0.00030,-0.026723677,0.00130,SELL,30.00000
"2003-08-18 12:00:00",1.12210,1.12260,1.11850,1.11880,-0.00330,-0.294091436,0.00410,SELL,330.00000
"2003-08-18 13:00:00",1.11880,1.11950,1.11760,1.11910,0.00030,0.026814444,0.00190,BUY,30.00000
"2003-08-18 14:00:00",1.11890,1.11960,1.11580,1.11710,-0.00180,-0.160872285,0.00380,SELL,180.00000
"2003-08-18 15:00:00",1.11720,1.11870,1.11650,1.11840,0.00120,0.107411386,0.00220,BUY,120.00000
"2003-08-18 16:00:00",1.11830,1.11930,1.11510,1.11600,-0.00230,-0.205669320,0.00420,SELL,230.00000
"2003-08-18 17:00:00",1.11600,1.11660,1.11310,1.11400,-0.00200,-0.179211470,0.00350,SELL,200.00000
"2003-08-18 18:00:00",1.11400,1.11480,1.11260,1.11430,0.00030,0.026929982,0.00220,BUY,30.00000
"2003-08-18 19:00:00",1.11430,1.11570,1.11360,1.11520,0.00090,0.080768195,0.00210,BUY,90.00000
"2003-08-18 20:00:00",1.11530,1.11570,1.11370,1.11520,-0.00010,-0.008966197,0.00200,SELL,10.00000
"2003-08-18 21:00:00",1.11510,1.11670,1.11440,1.11510,0.00000,0.000000000,0.00230,SELL,0.00000
"2003-08-18 22:00:00",1.11520,1.11560,1.11420,1.11430,-0.00090,-0.080703013,0.00140,SELL,90.00000
"2003-08-18 23:00:00",1.11480,1.11530,1.11430,1.11490,0.00010,0.008970219,0.00100,BUY,10.00000
"2003-08-19 00:00:00",1.11490,1.11540,1.11440,1.11490,0.00000,0.000000000,0.00100,SELL,0.00000
"2003-08-19 01:00:00",1.11500,1.11550,1.11390,1.11400,-0.00100,-0.089686099,0.00160,SELL,100.00000
"2003-08-19 02:00:00",1.11410,1.11450,1.11310,1.11450,0.00040,0.035903420,0.00140,BUY,40.00000
"2003-08-19 03:00:00",1.11440,1.11440,1.11190,1.11220,-0.00220,-0.197415650,0.00250,SELL,220.00000
"2003-08-19 04:00:00",1.11220,1.11370,1.11180,1.11320,0.00100,0.089911886,0.00190,BUY,100.00000
"2003-08-19 05:00:00",1.11330,1.11420,1.11310,1.11350,0.00020,0.017964610,0.00110,BUY,20.00000
"2003-08-19 06:00:00",1.11370,1.11420,1.11250,1.11270,-0.00100,-0.089790787,0.00170,SELL,100.00000
"2003-08-19 07:00:00",1.11270,1.11320,1.11180,1.11280,0.00010,0.008987148,0.00140,BUY,10.00000
"2003-08-19 08:00:00",1.11280,1.11310,1.10770,1.10900,-0.00380,-0.341480949,0.00540,SELL,380.00000
"2003-08-19 09:00:00",1.10890,1.11070,1.10810,1.10900,0.00010,0.009017946,0.00260,BUY,10.00000
"2003-08-19 10:00:00",1.10880,1.11100,1.10870,1.11070,0.00190,0.171356421,0.00230,BUY,190.00000
"2003-08-19 11:00:00",1.11050,1.11210,1.10980,1.11100,0.00050,0.045024764,0.00230,BUY,50.00000
"2003-08-19 12:00:00",1.11110,1.11210,1.10910,1.10980,-0.00130,-0.117001170,0.00300,SELL,130.00000
"2003-08-19 13:00:00",1.10990,1.11030,1.10560,1.10630,-0.00360,-0.324353545,0.00470,SELL,360.00000
"2003-08-19 14:00:00",1.10650,1.10890,1.10530,1.10710,0.00060,0.054225034,0.00360,BUY,60.00000
"2003-08-19 15:00:00",1.10700,1.10890,1.10610,1.10810,0.00110,0.099367660,0.00280,BUY,110.00000
"2003-08-19 16:00:00",1.10770,1.11180,1.10700,1.10910,0.00140,0.126388011,0.00480,BUY,140.00000
"2003-08-19 17:00:00",1.10910,1.11260,1.10800,1.11250,0.00340,0.306554864,0.00460,BUY,340.00000
"2003-08-19 18:00:00",1.11230,1.11380,1.11030,1.11330,0.00100,0.089903803,0.00350,BUY,100.00000
"2003-08-19 19:00:00",1.11320,1.11410,1.11160,1.11280,-0.00040,-0.035932447,0.00250,SELL,40.00000
"2003-08-19 20:00:00",1.11270,1.11520,1.11220,1.11440,0.00170,0.152781522,0.00300,BUY,170.00000
"2003-08-19 21:00:00",1.11440,1.11510,1.11330,1.11380,-0.00060,-0.053840632,0.00180,SELL,60.00000
"2003-08-19 22:00:00",1.11400,1.11430,1.11310,1.11390,-0.00010,-0.008976661,0.00120,SELL,10.00000
"2003-08-19 23:00:00",1.11380,1.11490,1.11340,1.11450,0.00070,0.062847908,0.00150,BUY,70.00000
"2003-08-20 00:00:00",1.11430,1.11500,1.11370,1.11380,-0.00050,-0.044871220,0.00130,SELL,50.00000
"2003-08-20 01:00:00",1.11380,1.11400,1.11240,1.11290,-0.00090,-0.080804453,0.00160,SELL,90.00000
"2003-08-20 02:00:00",1.11330,1.11360,1.11160,1.11170,-0.00160,-0.143716878,0.00200,SELL,160.00000
"2003-08-20 03:00:00",1.11180,1.11210,1.10970,1.11030,-0.00150,-0.134916352,0.00240,SELL,150.00000
"2003-08-20 04:00:00",1.11050,1.11090,1.10940,1.10990,-0.00060,-0.054029716,0.00150,SELL,60.00000
"2003-08-20 05:00:00",1.10980,1.11110,1.10970,1.11030,0.00050,0.045053163,0.00140,BUY,50.00000
"2003-08-20 06:00:00",1.11040,1.11110,1.10980,1.11070,0.00030,0.027017291,0.00130,BUY,30.00000
"2003-08-20 07:00:00",1.11090,1.11180,1.11030,1.11080,-0.00010,-0.009001710,0.00150,SELL,10.00000
"2003-08-20 08:00:00",1.11070,1.11310,1.11030,1.11250,0.00180,0.162059962,0.00280,BUY,180.00000
"2003-08-20 09:00:00",1.11240,1.11360,1.11090,1.11330,0.00090,0.080906149,0.00270,BUY,90.00000
"2003-08-20 10:00:00",1.11320,1.11360,1.11130,1.11200,-0.00120,-0.107797341,0.00230,SELL,120.00000
"2003-08-20 11:00:00",1.11210,1.11330,1.11100,1.11140,-0.00070,-0.062943980,0.00230,SELL,70.00000
"2003-08-20 12:00:00",1.11130,1.11210,1.10810,1.10840,-0.00290,-0.260955638,0.00400,SELL,290.00000
"2003-08-20 13:00:00",1.10820,1.11050,1.10820,1.11010,0.00190,0.171449197,0.00230,BUY,190.00000
"2003-08-20 14:00:00",1.10990,1.11300,1.10950,1.11240,0.00250,0.225245518,0.00350,BUY,250.00000
"2003-08-20 15:00:00",1.11230,1.11430,1.11100,1.11250,0.00020,0.017980761,0.00330,BUY,20.00000
"2003-08-20 16:00:00",1.11240,1.11450,1.11170,1.11180,-0.00060,-0.053937433,0.00280,SELL,60.00000
"2003-08-20 17:00:00",1.11200,1.11400,1.11030,1.11050,-0.00150,-0.134892086,0.00370,SELL,150.00000
"2003-08-20 18:00:00",1.11060,1.11270,1.11010,1.11120,0.00060,0.054024851,0.00260,BUY,60.00000
"2003-08-20 19:00:00",1.11140,1.11170,1.10970,1.11090,-0.00050,-0.044988303,0.00200,SELL,50.00000
"2003-08-20 20:00:00",1.11100,1.11250,1.11060,1.11220,0.00120,0.108010801,0.00190,BUY,120.00000
"2003-08-20 21:00:00",1.11230,1.11260,1.11070,1.11170,-0.00060,-0.053942282,0.00190,SELL,60.00000
"2003-08-20 22:00:00",1.11180,1.11290,1.11160,1.11190,0.00010,0.008994423,0.00130,BUY,10.00000
"2003-08-20 23:00:00",1.11190,1.11260,1.11150,1.11220,0.00030,0.026980844,0.00110,BUY,30.00000
"2003-08-21 00:00:00",1.11200,1.11250,1.11100,1.11140,-0.00060,-0.053956835,0.00150,SELL,60.00000
"2003-08-21 01:00:00",1.11150,1.11170,1.11050,1.11080,-0.00070,-0.062977958,0.00120,SELL,70.00000
"2003-08-21 02:00:00",1.11110,1.11130,1.10860,1.10880,-0.00230,-0.207002070,0.00270,SELL,230.00000
"2003-08-21 03:00:00",1.10870,1.10970,1.10830,1.10840,-0.00030,-0.027058717,0.00140,SELL,30.00000
"2003-08-21 04:00:00",1.10850,1.10970,1.10810,1.10880,0.00030,0.027063599,0.00160,BUY,30.00000
"2003-07-25 10:00:00",1.14920,1.14980,1.14800,1.14850,-0.00070,-0.060911939,0.00180,SELL,70.00000
"2003-07-25 11:00:00",1.14840,1.15070,1.14810,1.15010,0.00170,0.148032045,0.00260,BUY,170.00000
"2003-07-25 12:00:00",1.15040,1.15040,1.14820,1.14850,-0.00190,-0.165159944,0.00220,SELL,190.00000
"2003-07-25 13:00:00",1.14860,1.14890,1.14660,1.14830,-0.00030,-0.026118753,0.00230,SELL,30.00000
"2003-07-25 14:00:00",1.14810,1.14980,1.14440,1.14930,0.00120,0.104520512,0.00540,BUY,120.00000
"2003-07-25 15:00:00",1.14910,1.15120,1.14840,1.14930,0.00020,0.017404926,0.00280,BUY,20.00000
"2003-07-25 16:00:00",1.14930,1.15530,1.14830,1.15430,0.00500,0.435047420,0.00700,BUY,500.00000
"2003-07-25 17:00:00",1.15440,1.15450,1.14970,1.15130,-0.00310,-0.268537769,0.00480,SELL,310.00000
"2003-07-25 18:00:00",1.15150,1.15230,1.15000,1.15090,-0.00060,-0.052105949,0.00230,SELL,60.00000
"2003-07-25 19:00:00",1.15090,1.15200,1.15060,1.15140,0.00050,0.043444261,0.00140,BUY,50.00000
"2003-07-25 20:00:00",1.15150,1.15280,1.15040,1.15110,-0.00040,-0.034737299,0.00240,SELL,40.00000
"2003-07-25 21:00:00",1.15090,1.15200,1.15060,1.15110,0.00020,0.017377704,0.00140,BUY,20.00000
"2003-07-25 22:00:00",1.15110,1.15210,1.15040,1.15140,0.00030,0.026062028,0.00170,BUY,30.00000
